Yr,Pop,violent,murder,rape1,robbery,aggassault,propcrime,burg,larceny,mvtheft
1990,2350725,12511,10.3,43.3,113.2,365.4,4334.7,1210.9,2834.4,289.4
1990,29760021,311051,11.9,42.6,377,613.6,5558.4,1345.4,3197.5,1015.5
1990,3294394,17328,4.2,46.2,90.6,385,5527.8,1208.8,3890.6,428.4
1990,3287116,18201,5.1,27.9,234.8,286,4833,1227.7,2874.4,730.9
1990,666168,4365,5,88.1,164.8,397.3,4705.1,970.5,3290.8,443.9
1990,606900,14919,77.8,49.9,1213.5,1117,8316,1983,4996.9,1336.1
1990,12937926,160990,10.7,52.4,416.8,764.4,7566.5,2170.6,4569.6,826.3
1990,6478216,48996,11.8,53.6,263.5,427.4,6007.3,1619.4,3714.3,673.6
1990,1108229,3113,4,32.5,91.4,153,5825.8,1228.2,4217.1,380.5
1990,1006749,2776,2.7,27.3,15,230.7,3781.4,813.2,2802.7,165.5
1990,11430602,110575,10.3,39.4,394,523.6,4967.7,1063,3262,642.8
1990,5544159,26275,6.2,37.9,101.3,328.4,4209.4,943.3,2827.1,439
1990,2776755,8321,1.9,18.4,39.2,240.1,3801.2,808.4,2822.9,169.9
1990,2477574,11093,4,40.4,117.6,285.7,4745.4,1166.5,3243.5,335.4
1990,3685296,14386,7.2,29,69.1,285.2,2909.1,766.9,1942.7,199.4
1990,4219973,37914,17.2,42.2,269.8,569.2,5588.2,1437.9,3548.6,601.7
1990,1227928,1759,2.4,19.7,25.1,96,3554.5,823,2554.9,176.6
1990,4781468,43940,11.5,45.7,363.8,497.9,4911.5,1119.9,3082.9,708.7
1990,6016425,44300,4,33.7,217.1,481.4,4561.5,1112.7,2525.3,923.6
1990,9295297,73468,10.4,77.6,234,468.4,5204.4,1143.3,3347.4,713.7
1990,4375099,13392,2.7,34,92.7,176.7,4232.7,907.2,2959.9,365.6
1990,2573216,8758,12.2,44.1,86.2,198,3528.8,1251.2,2070,207.6
1990,5117073,36602,8.8,32.5,216.4,457.6,4405.3,1065.8,2800.2,539.4
1990,799065,1273,4.9,24.4,21.7,108.4,4342.8,709.1,3391.2,242.5
1990,1578385,5209,2.7,30,51.1,246.2,3883.1,723.8,2981.1,178.2
1990,1201833,7222,9.7,62.2,238.3,290.7,5462.7,1367.4,3502.7,592.5
1990,1109252,1459,1.9,34.8,27.2,67.6,3513.7,735.5,2534.2,244
1990,7730188,50057,5.6,29.8,301,311.1,4799.7,1017.2,2843,939.5
1990,1515069,11821,9.2,49.7,115.1,606.2,5903.9,1738.7,3828.5,336.7
1990,17990455,212458,14.5,29.8,624.7,512,5182.8,1160.7,2979.4,1042.7
1990,6628637,41332,10.7,34.3,152.1,426.4,4862.3,1530.4,3048.3,283.7
1990,638800,472,0.8,17.8,7.8,47.4,2848.5,426.6,2288.8,133.1
1990,10847115,54904,6.1,46.8,188.5,264.7,4337.3,982.5,2864.1,490.6
1990,3145585,17222,8,47,121.9,370.5,5051.2,1447.5,3002,601.7
1990,2842321,14405,3.8,46.9,144.3,311.8,5139.2,1135.4,3545.2,458.6
1990,11881643,51213,6.7,25.8,176.2,222.3,3045.1,729.1,1810.5,505.5
1990,1003464,4334,4.8,24.7,122,280.4,4920.8,1271.1,2695.3,954.4
1990,3486703,34050,11.2,53.7,152.4,759.3,5068.7,1380.4,3302.4,385.8
1990,696004,1133,2,34.3,12.4,114.1,2746.5,527.4,2108.9,110.2
1990,4877185,32698,10.5,49.5,191.2,419.2,4380.6,1264,2545.1,571.5
1990,16986510,129343,14.1,51.5,260.8,435.1,7065.3,1851.5,4304.7,909
1990,1722850,4892,3,37.8,56.9,186.3,5376,880.6,4257.6,237.7
1990,562758,716,2.3,25.9,11.7,87.2,4213.7,1087.3,2918.5,207.9
1990,6187358,21694,8.8,31,123.3,187.6,4090,731.1,3031.4,327.5
1990,4866692,24410,4.9,64,130,302.7,5721.3,1262.9,4011.4,447.1
1990,1793477,3036,5.7,23.6,37.9,102.1,2333.7,657.1,1522.7,153.9
1990,4891769,12948,4.6,20.7,112.7,126.7,4130.4,751.4,2962.6,416.5
1990,453588,1367,4.9,29.5,15.9,251.1,3909.3,631,3129.3,149
1990,249464396,1820127,9.4,41.1,256.3,422.9,5073.1,1232.2,3185.1,655.8
1991,4089000,34518,11.5,35.6,152.8,644.4,4521.4,1268.6,2889.5,363.4
1991,570000,3499,7.4,91.8,113.2,401.6,5087.7,979.3,3574.6,533.9
1991,3750000,25152,7.8,42.4,165.7,454.8,6734.9,1607.5,4266.3,861.1
1991,2372000,14072,11.1,44.6,135.6,401.9,4581.7,1226.5,3013.8,341.4
1991,30380000,331122,12.7,42.4,411.3,623.5,5682.7,1397.8,3246,1038.9
1991,3377000,18887,5.9,47,107.4,398.9,5514.8,1158.3,3930,426.4
1991,3291000,17761,5.7,29.2,224.4,280.5,4824.4,1191.1,2837.6,795.7
1991,680000,4857,5.4,86.5,214.7,407.6,5155.1,1127.6,3652.4,375.1
1991,598000,14671,80.6,35.8,1215.6,1121.4,8314.7,2074.4,4879.9,1360.4
1991,13277000,157243,9.4,51.7,399.8,723.4,7362.9,2005.8,4573.5,783.6
1991,6623000,48894,12.8,42.3,268.2,415,5755.2,1514.7,3629.2,611.3
1991,1135000,2744,4,33,86.9,117.9,5728.6,1234.4,4158.1,336
1991,1039000,3016,1.8,28.9,20.7,238.9,3905.5,826,2901.2,178.3
1991,11543000,119955,11.3,40,456.1,531.8,5092.9,1120,3317.5,655.3
1991,5610000,28349,7.5,41.3,116,340.5,4312.5,977.1,2870.6,464.8
1991,2795000,8477,2,20.9,45,235.4,3830.7,832.5,2827.5,170.7
1991,2495000,12465,6.1,44.8,138.4,310.3,5034.7,1306.7,3377.1,351
1991,3713000,16262,6.8,35.4,83.1,312.7,2920.3,796.6,1909.1,214.6
1991,4252000,40438,16.9,40.9,278.9,614.3,5473.5,1411.5,3488.6,573.4
1991,1235000,1631,1.2,21.9,22.7,86.3,3635.6,902.5,2569.8,163.3
1991,4860000,46469,11.7,45.9,407.1,491.5,5253.1,1157.6,3364.7,730.8
1991,5996000,44138,4.2,32.1,194.6,505.2,4586.2,1167.1,2500.5,918.7
1991,9368000,75232,10.8,78.7,243.3,470.3,5335,1186.2,3469.1,679.7
1991,4432000,14006,3,39.8,98,175.3,4180.2,853.6,2963.2,363.4
1991,2592000,10085,12.8,46.3,116.3,213.7,3831.7,1331.9,2213.5,286.3
1991,5158000,39358,10.5,34,251.1,467.4,4652.6,1253.3,2840.9,558.5
1991,808000,1130,2.6,19.8,18.6,98.9,3508.3,523.6,2778.3,206.3
1991,1593000,5330,3.3,28.1,54,249.2,4019.5,726.6,3080.4,212.6
1991,1284000,8693,11.8,66,312.5,286.7,5621.7,1403.9,3565.5,652.3
1991,1105000,1318,3.6,29.9,33,52.8,3328.5,735.4,2372.9,220.3
1991,7760000,49257,5.2,29.1,293.1,307.3,4796.5,1015.7,2854.9,925.9
1991,1548000,12922,10.5,52.4,120.3,651.6,5844.6,1723,3775.3,346.3
1991,18058000,210184,14.2,28.2,622.1,499.4,5080.7,1132.5,2944.3,1003.9
1991,6737000,44355,11.4,34.6,178,434.4,5230.3,1692.3,3238.7,299.3
1991,635000,415,1.1,18.3,8,38,2728.5,372.8,2229,126.8
1991,10939000,61460,7.2,52.5,215.2,287,4471.2,1055.2,2915.6,500.4
1991,3175000,18533,7.2,50.9,128.9,396.7,5085,1478.2,3050.1,556.6
1991,2922000,14795,4.6,53.4,150.1,298.2,5248.8,1176,3598.4,474.4
1991,11961000,53824,6.3,28.7,193.9,221.1,3108.6,719.6,1907.4,481.5
1991,1004000,4638,3.7,30.9,122.9,304.5,4577.4,1127.5,2655.8,794.1
1991,3560000,34621,11.3,58.9,171.1,731.2,5206.7,1454.9,3364.7,387.1
1991,703000,1281,1.7,39.7,18.8,122,2897,589.8,2192.3,114.9
1991,4953000,35955,11,46.4,212.9,455.6,4640.7,1365,2662.1,613.6
1991,17349000,145743,15.3,53.4,286.5,484.9,6979,1802.4,4232.3,944.3
1991,1770000,5077,2.9,45.6,55.1,183.1,5320.8,840.2,4239.6,241
1991,567000,662,2.1,30.5,11.8,72.3,3838.4,1020.1,2673.9,144.4
1991,6286000,23459,9.3,29.9,137.6,196.4,4234.2,783.1,3112.5,338.6
1991,5018000,26224,4.2,70.3,145.5,302.5,5781.5,1235.5,4101.5,444.5
1991,1801000,3440,6.2,23,43.3,118.5,2472.4,666.8,1630.7,174.9
1991,4955000,13723,4.8,25.4,119,127.7,4188.9,751.6,3000.9,436.4
1991,460000,1427,3.3,25.9,17.2,263.9,4078.7,692.2,3232,154.6
1991,252153092,1911767,9.8,42.3,272.7,433.4,5140.2,1252.1,3229.1,659
1992,4136000,36052,11,41.2,164.9,654.6,4396.4,1186,2848.2,362.3
1992,587000,3877,7.5,98.6,109,445.3,4909,880.7,3531.2,497.1
1992,3832000,25706,8.1,43,153.1,466.6,6357.8,1411.7,4124.6,821.5
1992,2399000,13831,10.8,41.3,125.5,399,4185.2,1092.7,2763.2,329.3
1992,30867000,345624,12.7,41.3,424.1,641.6,5559.8,1384.9,3137.8,1037.1
1992,3470000,20086,6.2,47.3,120.5,404.9,5379.9,1090.9,3780.1,509
1992,3281000,16252,5.1,26.9,210.9,252.5,4557.6,1108.6,2726.7,722.3
1992,689000,4280,4.6,85.8,151.2,379.5,4227.3,957.6,2963.6,306.1
1992,589000,16685,75.2,36.5,1266.4,1454.7,8574.2,1820.2,5205.9,1548
1992,13488000,162827,9,54.2,366.9,777.2,7151,1888.8,4434.3,828
1992,6751000,49496,11,45.3,249.8,427.1,5672.3,1442.8,3653.1,576.4
1992,1160000,2998,3.6,37.9,99.2,117.7,5853.5,1121.2,4357.2,375.1
1992,1067000,3003,3.5,31.8,21.5,224.7,3714.7,743.6,2813.8,157.4
1992,11631000,113664,11.4,37.1,412.5,516.4,4788.1,1077.3,3091.9,618.8
1992,5662000,28791,8.2,42.4,122.2,335.7,4178.5,952.1,2776.1,450.3
1992,2812000,7816,1.6,18.8,39.6,218,3679.2,753.8,2766.3,159.1
1992,2523000,12888,6,41.3,129.9,333.7,4809.1,1293.7,3191.7,323.8
1992,3755000,20107,5.8,32.2,87.2,410.4,2788.1,729.1,1842.5,216.5
1992,4287000,42209,17.4,42.3,271.4,653.4,5561.9,1366.3,3567.5,628.1
1992,1235000,1616,1.7,23.8,23.3,82,3392.7,822.3,2426.4,144
1992,4908000,49085,12.1,46.4,429,512.6,5224.5,1131.2,3366.8,726.4
1992,5998000,46727,3.6,36.1,184.4,555,4223.8,1072.3,2361,790.5
1992,9437000,72672,9.9,80,221.5,458.6,4840.5,1041.2,3173.5,625.8
1992,4480000,15144,3.3,41.1,109.5,184.1,4252.7,889.7,3007.8,355.2
1992,2614000,10763,12.2,44.6,124.5,230.4,3870.7,1282.8,2251.4,336.5
1992,5193000,38448,10.5,36.5,226.9,466.5,4356.7,1100.1,2759.3,497.4
1992,824000,1400,2.9,25.5,26.9,114.6,4426.2,643.9,3548.9,233.4
1992,1606000,5598,4.2,31.4,56.7,256.2,3975.5,714.6,3060,200.8
1992,1327000,9247,10.9,62.8,331.3,291.8,5506.9,1289.2,3520.3,697.4
1992,1111000,1397,1.6,38.2,33,52.9,2954.8,621.9,2138.1,194.9
1992,7789000,48745,5.1,30.7,285.2,304.8,4438.5,969.4,2653.6,815.6
1992,1581000,14781,8.9,62.6,139.3,724.1,5499.2,1511.4,3609.9,377.9
1992,18119000,203311,13.2,28.4,596.9,483.5,4736.3,1068.2,2735.8,932.3
1992,6843000,46600,10.6,35.9,186.8,447.7,5121.2,1653,3181.6,286.6
1992,636000,530,1.9,23.3,7.9,50.3,2820,391,2279.6,149.4
1992,11016000,57935,6.6,52.1,199,268.2,4139.6,947.3,2721.3,471
1992,3212000,20005,6.5,48.4,136.2,431.6,4808.8,1359.8,2932.1,516.8
1992,2977000,15189,4.7,53.1,151.4,301.1,5310.7,1106.7,3670.6,533.5
1992,12009000,51276,6.2,27.7,180.7,212.4,2965.7,631.5,1866.5,467.7
1992,1005000,3965,3.6,30.9,94.5,265.5,4183.5,1047.7,2393.2,742.6
1992,3603000,34029,10.4,57.5,170.6,706,4948.6,1378.5,3224.7,345.4
1992,711000,1383,0.6,51.8,16.9,125.3,2804.4,541.4,2161.9,101.1
1992,5024000,37487,10.4,47.3,218.2,470.3,4389.6,1267.2,2546.5,575.9
1992,17656000,142369,12.7,53.4,252.5,487.7,6251.6,1523.2,3906.8,821.7
1992,1813000,5267,3,45.4,55.9,186.2,5368,885,4245.1,237.9
1992,570000,624,2.1,24.9,8.9,73.5,3300.5,825.6,2369.6,105.3
1992,6377000,23907,8.8,31.5,137.8,196.8,3923.6,709.1,2909,305.6
1992,5136000,27454,5,72,139.8,317.8,5638.3,1121.7,4045.1,471.5
1992,1812000,3833,6.3,21.7,43.5,140,2398.2,622.9,1611.5,163.8
1992,5007000,13806,4.4,26.3,119.8,125.3,4043.3,691.9,2919.9,431.5
1992,466000,1489,3.6,35,18,262.9,4255.6,671,3434.1,150.4
1992,255029699,1932274,9.3,42.8,263.7,441.9,4903.7,1168.4,3103.6,631.6
1993,4187000,32676,11.6,35.1,159.5,574.3,4098.4,1088.6,2672,337.8
1993,599000,4557,9,83.8,122.4,545.6,4807.2,816.9,3539.4,450.9
1993,3936000,28142,8.6,37.8,162.9,505.7,6716.7,1465.5,4387.4,863.8
1993,2424000,14381,10.2,42.4,124.9,415.8,4217.5,1099.3,2795.7,322.5
1993,31211000,336381,13.1,37.7,405.1,621.8,5379.1,1327,3029.1,1023
1993,3566000,20229,5.8,45.8,116.7,399,4959.5,1009.8,3499.4,450.3
1993,3277000,14949,6.3,24.4,196.7,228.7,4194.2,978.1,2620.6,595.5
1993,700000,4801,5,77,186.7,417.1,4186.3,892,2979,315.3
1993,578000,16888,78.5,56.1,1229.6,1557.6,8839.3,1995.5,5449,1394.8
1993,13679000,164975,8.9,53.8,357.6,785.7,7145,1835.4,4413.9,895.7
1993,6917000,50019,11.4,35.4,248,428.3,5469.8,1307.3,3568.7,593.8
1993,1172000,3061,3.8,33.6,103.6,120.1,6015.8,1135.7,4429.4,450.8
1993,1099000,3097,2.9,35.3,16.9,226.7,3563.3,668.8,2711.1,183.4
1993,11697000,112260,11.4,34.6,381.2,532.6,4658.2,1015.5,3084,558.7
1993,5713000,27941,7.5,39.1,119.8,322.6,3976,852,2695.9,428.1
1993,2814000,9159,2.3,24.4,53.9,244.8,3521,730.7,2599.4,190.8
1993,2531000,12564,6.4,40.1,123.6,326.3,4478.9,1132.2,3024,322.7
1993,3789000,17530,6.6,34.3,90.4,331.4,2797,740.1,1840.7,216.2
1993,4295000,45600,20.3,42.3,283.6,715.4,5784.9,1368.3,3802.9,613.7
1993,1239000,1558,1.6,26.6,21.3,76.3,3028.2,719,2174.7,134.4
1993,4965000,49540,12.7,44,434.7,506.4,5108.7,1132.8,3292.5,683.4
1993,6012000,48393,3.9,33.4,175.7,592,4089,1001.7,2271.3,816.1
1993,9478000,75021,9.8,71.1,238.5,472.1,4661,982.7,3063.2,615
1993,4517000,15986,3.4,61.9,112.7,175.8,4059,844.5,2872,342.6
1993,2643000,11467,13.5,42.6,139.3,238.4,3984.4,1285.8,2363.5,335.1
1993,5234000,38963,11.3,36.2,241.8,455.2,4351,1025.5,2777.8,547.7
1993,839000,1489,3,27.9,32.4,114.2,4612.5,714.2,3652.1,246.2
1993,1607000,6071,3.9,27.8,62.4,283.6,3903.2,663.5,2912.9,326.8
1993,1389000,12157,10.4,60.9,340.1,463.9,5304.9,1245,3321.6,738.3
1993,1125000,1550,2,44.4,27.3,64.1,2767.2,515.1,2058,194
1993,7879000,49390,5.3,28.1,296,297.5,4174,974,2486.1,714
1993,1616000,15024,8,52.1,138.4,731.1,5336.4,1421.2,3510.1,405.1
1993,18197000,195352,13.3,27.5,561.2,471.5,4477.8,998.6,2644.2,835
1993,6945000,47178,11.3,34.3,192.4,441.3,4973,1515.8,3168.8,288.5
1993,635000,522,1.7,23.5,8.3,48.7,2738.1,373.2,2216.2,148.7
1993,11091000,55915,6,49.1,192.7,256.3,3981.2,878.1,2667.7,435.3
1993,3231000,20512,8.4,49.3,121.8,455.3,4659.4,1235,2943.7,480.7
1993,3032000,15254,4.6,51.3,129.6,317.6,5262.5,1024.8,3656.9,580.7
1993,12048000,50295,6.8,26.5,179,205.1,2853.9,582,1831.7,440.2
1993,1000000,4017,3.9,28.6,101.1,268.1,4097.3,1040.9,2410.1,646.3
1993,3643000,37281,10.3,52.3,187.3,773.4,4880,1309.2,3226.8,344
1993,715000,1490,3.4,44.5,15,145.6,2749.8,549.2,2086,114.5
1993,5099000,39047,10.2,49.9,220.1,485.5,4473.8,1182.6,2700.2,591
1993,18031000,137419,11.9,55,224.4,470.8,5677,1297.3,3687.3,692.3
1993,1860000,5599,3.1,44.6,58.6,194.7,4936.3,790.8,3903.4,242.2
1993,576000,658,3.6,39.8,9,61.8,3858.2,874.3,2851.2,132.6
1993,6491000,24160,8.3,32.1,142,189.8,3743.3,667.7,2790.1,285.5
1993,5255000,27040,5.2,64.4,137.1,307.9,5437.7,1067.2,3914.4,456.1
1993,1820000,3793,6.9,20.1,43,138.5,2324.2,599.1,1563.5,161.5
1993,5038000,13321,4.4,25.2,113.4,121.4,3789.7,663,2762,364.7
1993,470000,1345,3.4,34.3,17.2,231.3,3876.8,643.2,3078.7,154.9
1993,257782608,1926017,9.5,41.1,256,440.5,4740,1099.7,3033.9,606.3
1994,4219000,28844,11.9,35.2,171.2,465.3,4219.4,1044.4,2843.1,331.8
1994,606000,4644,6.3,69,146.2,544.9,4941.7,800,3601.3,540.4
1994,4075000,28653,10.5,36,162,494.7,7221.4,1476.2,4678.5,1066.7
1994,2453000,14598,12,41.9,128.7,412.5,4203.6,1097.1,2791.6,315
1994,31431000,318395,11.8,34.9,356.8,609.4,5160.8,1222.5,2957.7,980.6
1994,3656000,18632,5.4,43.2,106.9,354,4808.8,925.7,3490.2,392.9
1994,3275000,14916,6.6,24.6,187.8,236.5,4092.5,889.8,2586.9,615.8
1994,706000,4549,4.7,77.3,161.6,400.7,4245.2,877.9,2950.1,417.1
1994,570000,15177,70,43.7,1107.2,1441.8,8422.6,1760.9,5212.5,1449.3
1994,13953000,160016,8.3,52.3,328.8,757.4,7103.2,1701,4490.6,911.5
1994,7055000,47103,10,34.7,222.6,400.4,5342.7,1153.9,3631.6,557.2
1994,1179000,3091,4.2,30.4,103.6,123.9,6418.3,1189.9,4687,541.4
1994,1133000,3238,3.5,27.9,18.4,235.9,3791.2,719.1,2877.1,195.1
1994,11752000,112928,11.7,33.3,372.6,543.3,4664.9,1005.1,3096.4,563.5
1994,5752000,30205,7.9,35.6,130.2,351.5,4067.7,850.5,2782.4,434.8
1994,2829000,8914,1.7,23.5,46.9,243,3339.5,667.1,2492.3,180.1
1994,2554000,11314,6.7,41.3,115.1,279.9,4404,1121.2,2954.5,328.2
1994,3827000,16991,6.4,35.3,93.9,308.4,2893.3,750.4,1919.2,223.6
1994,4315000,42369,19.8,44.6,267.2,650.3,5689.2,1279,3802.6,607.6
1994,1240000,1611,2.3,25.6,22.4,79.6,3142.8,720.8,2278.8,143.2
1994,5006000,47457,11.6,40.7,402.5,493.3,5174.6,1043.4,3368.1,763
1994,6041000,42749,3.5,30.2,168.2,505.7,3733.4,881,2151.3,701
1994,9496000,72751,9.8,70.8,228.9,456.7,4679.1,967.2,3055.7,656.1
1994,4567000,16397,3.2,59.7,117.6,178.6,3982,791.7,2875.9,314.3
1994,2669000,13177,15.3,45.4,162.5,270.5,4343.3,1292.4,2646,405
1994,5278000,39240,10.5,37,230.7,465.2,4564.2,1053,2998.9,512.3
1994,856000,1516,3.3,27.2,32.7,113.9,4841.7,721.7,3833.8,286.2
1994,1623000,6322,3.1,30.8,75.4,280.2,4050.9,675.5,2991.2,384.2
1994,1457000,14597,11.7,68.7,352.4,569.1,5675.6,1354.5,3561.6,759.4
1994,1137000,1328,1.4,35.8,27.1,52.5,2624.2,463.9,1957.8,202.5
1994,7904000,48544,5,24.9,288,296.2,4046.8,911.9,2474.9,660
1994,1654000,14708,10.7,52.4,140.8,685.4,5298.5,1326.8,3466.9,504.8
1994,18169000,175433,11.1,25.9,476.7,451.9,4105,906.2,2489.5,709.3
1994,7070000,46308,10.9,33,181.2,429.9,4970.3,1472.7,3195.7,301.9
1994,638000,522,0.2,23.4,11.1,47.2,2654.1,324.5,2178.5,151.1
1994,11102000,53930,6,47.1,187.5,245.1,3975.7,866.3,2682.3,427.1
1994,3258000,21225,6.9,49.6,128.1,466.8,4918.7,1251.2,3192.9,474.6
1994,3086000,16067,4.9,43.2,138.2,334.4,5775.8,1100.8,3969.7,705.2
1994,12052000,51425,5.9,26.1,186.7,208,2845.2,551.5,1844.3,449.3
1994,997000,3744,4.1,27.4,87.3,256.8,3743.5,912.8,2310.8,519.9
1994,3664000,37756,9.6,54.3,186.1,780.4,4970.4,1274,3336.6,359.8
1994,721000,1641,1.4,42,18.7,165.5,2874.6,546.2,2207.5,120.9
1994,5175000,38705,9.3,49.2,207.4,482,4371.9,1141.6,2670,560.3
1994,18378000,129838,11,49.5,204.8,441.1,5165.9,1168.2,3395.1,602.6
1994,1908000,5810,2.9,42.2,63.6,195.8,4996.4,790.8,3907.4,298.2
1994,580000,562,1,27.6,12.2,56,3153.4,736.9,2267.9,148.6
1994,6552000,23437,8.7,28.5,132.8,187.6,3689.9,638.8,2772,279.1
1994,5343000,27317,5.5,60.5,139.7,305.6,5516.3,1044.2,3971.5,500.5
1994,1822000,3931,5.4,20.3,42.4,147.6,2312.6,585.8,1547.1,179.7
1994,5082000,13748,4.5,23.5,112.9,129.7,3673.8,645.9,2667.4,360.5
1994,476000,1297,3.4,33.6,16.6,218.9,4017.2,650.6,3204.6,162
1994,260327021,1857670,9,39.3,237.8,427.6,4660.2,1042.1,3026.9,591.3
1995,4253000,26894,11.2,31.7,185.8,403.7,4215.7,1024.8,2844.3,346.6
1995,604000,4656,9.1,80.3,155.1,526.3,4982.9,836.9,3624.3,521.7
1995,4218000,30095,10.4,33.6,173.8,495.7,7500.1,1416.8,4925.6,1157.7
1995,2484000,13741,10.4,37.2,125.7,379.8,4137.7,996.9,2815.4,325.4
1995,31589000,305154,11.2,33.4,331.2,590.3,4865.1,1120.3,2856.9,887.9
1995,3747000,16494,5.8,39.5,96.2,298.7,4956.1,934.1,3634.5,387.5
1995,3275000,13293,4.6,23.7,163.2,214.4,4097.3,888.4,2668.7,540.2
1995,717000,5198,3.5,80.2,198.7,442.5,4433.8,905.3,3114.2,414.2
1995,554000,14744,65,52.7,1239,1304.7,9512.1,1838.4,5833.8,1839.9
1995,14166000,151711,7.3,48.6,299.9,715.1,6630.6,1522.4,4322.4,785.8
1995,7201000,47317,9.5,35.3,205.2,407.1,5346.5,1059.9,3678.3,608.4
1995,1187000,3509,4.7,28.3,130.8,131.8,6902.9,1165.3,5046.9,690.7
1995,1163000,3745,4.1,28.4,24,265.5,4079.4,779.8,3057.6,242
1995,11830000,117836,10.3,36.5,330.8,618.5,4459.6,917.6,3019,523
1995,5803000,30451,8,33.3,135.2,348.3,4106.8,821.6,2819.5,465.7
1995,2842000,10071,1.8,21.8,53,277.8,3747.5,757.5,2767.2,222.8
1995,2565000,10792,6.2,36.6,108.2,269.8,4466.2,1068.4,3074.3,323.5
1995,3860000,14079,7.2,31.9,103.7,222,2987,735.5,1992.4,259.1
1995,4342000,43741,17,42.7,268.6,679,5668.6,1231.7,3838.5,598.4
1995,1241000,1631,2,21.4,26.9,81.1,3153.3,726.4,2292,134.8
1995,5042000,49757,11.8,42.2,423.1,509.7,5307.9,1057.5,3532.8,717.6
1995,6074000,41739,3.6,29,150.4,504.2,3654.4,817.7,2232.2,604.5
1995,9549000,65680,8.5,62,187.3,430.1,4495,909.7,2939.7,645.5
1995,4610000,16416,3.9,56.2,123.7,172.2,4141.2,797.3,3002.5,341.5
1995,2697000,13560,12.9,39.1,130.9,319.9,4011.7,1131.1,2520.1,360.5
1995,5324000,35339,8.8,32.1,204,418.8,4456.8,932.6,3050.9,473.3
1995,870000,1491,4,26.6,29.1,111.7,4626,581.6,3769.8,274.6
1995,1637000,6253,2.9,19.4,65.2,294.5,4162.5,631.9,3179.2,351.4
1995,1530000,14461,10.7,61.2,324.6,548.7,5634.2,1322.5,3566.2,745.4
1995,1148000,1314,1.8,29,27.4,56.3,2540.9,418.6,1977.2,145.1
1995,7945000,47652,5.1,24.3,283,287.4,4103.9,875.2,2597.1,631.6
1995,1685000,13804,8.8,56.6,154.5,599.3,5608.8,1447.1,3648.5,513.2
1995,18136000,152683,8.5,23.7,399.7,410,3718.3,808.1,2344.4,565.7
1995,7195000,46508,9.4,32.2,179.2,425.5,4993.1,1417.6,3264.9,310.6
1995,641000,556,0.9,22.8,10,53,2779.6,350.7,2249.8,179.1
1995,11151000,53799,5.4,43.4,178.7,255,3922.7,838.8,2669,414.9
1995,3278000,21770,12.2,44.6,115.6,491.8,4932.7,1271.9,3164.3,496.4
1995,3141000,16408,4.1,41.7,137.9,338.7,6041.5,1102.8,4236.7,702
1995,12072000,51586,6.3,25.2,189.3,206.5,2937.6,561.8,1963.1,412.7
1995,990000,3643,3.3,27,92.3,245.4,3876.6,932.7,2503,440.8
1995,3673000,36067,7.9,47.3,175.9,750.8,5081.8,1254.6,3441.8,385.4
1995,729000,1513,1.8,41,25.9,138.8,2853.1,540.7,2191.5,120.9
1995,5256000,40549,10.6,47.1,223.2,490.5,4591.2,1143.2,2799.5,648.5
1995,18724000,124303,9,45.7,179.8,429.3,5020.5,1082.3,3377.8,560.4
1995,1951000,6415,3.9,42.7,67.1,215.1,5762,800.8,4572.1,389.1
1995,585000,692,2.2,28.2,10.9,76.9,3315.4,760.9,2418.8,135.7
1995,6618000,23921,7.6,27.2,131.7,194.9,3627.7,595.2,2740,292.6
1995,5431000,26300,5.1,59.2,132.7,287.3,5785.5,1091.2,4140.3,554
1995,1828000,3842,4.9,21.2,42.7,141.4,2248,565,1516.6,166.3
1995,5123000,14399,4.3,23.3,105.1,148.4,3604.6,613.2,2627.8,363.6
1995,480000,1220,2.1,34.4,17.9,199.8,4066,612.1,3286.3,167.7
1995,262803276,1798792,8.2,37.1,220.9,418.3,4590.5,987,3043.2,560.3
1996,4273000,24159,10,33,167,356,4254.7,1002.1,2886.7,366
1996,607000,4417,7.4,65.6,117,537.7,4722.7,843.2,3386.7,492.9
1996,4428000,27963,8.5,31.2,167.8,424,6435.5,1256.3,4252.5,926.7
1996,2510000,13161,8.7,41.7,114.1,359.8,4174.9,953.2,2908.8,312.9
1996,31878000,274996,9.1,32.1,295.6,525.8,4345.1,979.4,2605.1,760.6
1996,3823000,15463,4.7,46.2,98.2,255.4,4714,900.8,3415.5,397.8
1996,3274000,13490,4.8,23.1,169.6,214.6,3815.6,842.2,2484.1,489.4
1996,725000,4845,4.3,62.6,179.9,421.5,4226.6,804.1,2988.3,434.2
1996,543000,13411,73.1,47.9,1186.7,1162.1,9426.9,1809.9,5779.9,1837
1996,14400000,151350,7.5,52.1,289.2,702.2,6446.3,1521.2,4204.5,720.6
1996,7353000,46966,8.6,32.1,205.4,392.8,5671,1114.8,3927.7,628.5
1996,1184000,3322,3.4,27.5,135.6,114,6304,1079.5,4620,604.5
1996,1189000,3177,3.6,26.3,20.3,217,3745.3,709.1,2848.8,187.5
1996,11847000,105482,10,38.4,279.4,562.6,4429.6,913.2,3026.2,490.2
1996,5841000,31366,7.2,34.1,124.1,371.6,3961.2,783.8,2752.6,424.9
1996,2852000,7771,1.9,19.7,45.1,205.9,3376.4,664.6,2520.8,191.1
1996,2572000,10642,6.6,42.6,96.3,268.3,4268,981.3,3038.3,248.4
